,AveragePrice,TotalVolume,TotalBags,type,year,region
19893,1.1,110437.07,60823.92,conventional,2018,Louisville
19894,1.35,821141.04,235327.81,conventional,2018,MiamiFtLauderdale
19895,1.14,3806707.14,1574900.37,conventional,2018,Midsouth
19896,0.77,339924.25,182665.41,conventional,2018,Nashville
19897,1.11,327531.38,131336.4,conventional,2018,NewOrleansMobile
19898,1.19,1994054.25,772004.31,conventional,2018,NewYork
19899,1.2,5921732.45,1816535.91,conventional,2018,Northeast
19900,1.26,705072.63,67523.18,conventional,2018,NorthernNewEngland
19901,1.2,497473.76,168285.15,conventional,2018,Orlando
19902,1.15,551409.82,217044.89,conventional,2018,Philadelphia
19903,0.78,1231210.24,506321.78,conventional,2018,PhoenixTucson
19904,1.13,146419.63,88519.77,conventional,2018,Pittsburgh
19905,1.11,2244531.91,775679.41,conventional,2018,Plains
19906,1.18,668221.55,333262.65,conventional,2018,Portland
19907,1.18,362332.13,136059.72,conventional,2018,RaleighGreensboro
19908,1.0,314452.49,149097.88,conventional,2018,RichmondNorfolk
19909,0.93,200789.12,114175.15,conventional,2018,Roanoke
19910,1.31,546116.85,91697.95,conventional,2018,Sacramento
19911,1.15,523531.8,188368.56,conventional,2018,SanDiego
19912,1.31,920704.56,174844.3,conventional,2018,SanFrancisco
19913,1.4,604198.36,316728.04,conventional,2018,Seattle
19914,1.11,473582.9,180294.11,conventional,2018,SouthCarolina
19915,0.79,8023898.53,3411549.3,conventional,2018,SouthCentral
19916,1.15,5030382.08,1886878.21,conventional,2018,Southeast
19917,1.28,99737.24,45423.71,conventional,2018,Spokane
19918,1.2,200890.63,94861.91,conventional,2018,StLouis
19919,1.25,93187.98,38342.57,conventional,2018,Syracuse
19920,1.3,510404.83,174030.89,conventional,2018,Tampa
19921,1.05,7255262.45,3301646.31,conventional,2018,West
19922,0.84,967488.59,313572.87,conventional,2018,WestTexNewMexico
19923,1.58,1568944.98,1062513.79,organic,2018,TotalUS
19924,1.59,3087.19,2716.79,organic,2018,Albany
19925,1.5,23868.67,18108.64,organic,2018,Atlanta
19926,1.51,40187.98,32937.0,organic,2018,BaltimoreWashington
19927,1.77,3297.61,2503.63,organic,2018,Boise
19928,1.7,29897.08,27865.06,organic,2018,Boston
19929,1.21,14807.09,14359.67,organic,2018,BuffaloRochester
19930,1.82,204463.46,87570.83,organic,2018,California
19931,1.93,14295.19,7642.12,organic,2018,Charlotte
19932,1.59,51636.47,25890.71,organic,2018,Chicago
19933,1.73,16365.61,11610.39,organic,2018,CincinnatiDayton
19934,1.46,9208.17,7117.53,organic,2018,Columbus
19935,1.34,27698.69,23060.41,organic,2018,DallasFtWorth
19936,1.58,30197.38,21235.61,organic,2018,Denver
19937,1.52,16360.94,12296.46,organic,2018,Detroit
19938,1.31,10408.72,9195.57,organic,2018,GrandRapids
19939,1.51,202058.84,147284.56,organic,2018,GreatLakes
19940,1.47,13593.06,12624.49,organic,2018,HarrisburgScranton
19941,1.92,22613.76,8754.89,organic,2018,HartfordSpringfield
19942,1.31,32339.53,25444.71,organic,2018,Houston
19943,1.38,9866.66,7928.5,organic,2018,Indianapolis
19944,1.31,3863.63,3208.18,organic,2018,Jacksonville
19945,1.6,14464.01,9720.34,organic,2018,LasVegas
19946,1.84,103513.53,47816.43,organic,2018,LosAngeles
19947,1.69,5385.93,4057.82,organic,2018,Louisville
19948,1.32,10593.75,9358.11,organic,2018,MiamiFtLauderdale
19949,1.68,183517.16,135671.45,organic,2018,Midsouth
19950,1.5,12238.06,9820.77,organic,2018,Nashville
19951,1.06,4218.45,4017.78,organic,2018,NewOrleansMobile
19952,1.7,139288.85,63101.73,organic,2018,NewYork
19953,1.64,327208.57,203985.45,organic,2018,Northeast
19954,1.57,22353.8,22086.3,organic,2018,NorthernNewEngland
19955,1.28,9526.93,8616.58,organic,2018,Orlando
19956,1.62,29150.86,15671.78,organic,2018,Philadelphia
19957,1.34,21259.85,14812.08,organic,2018,PhoenixTucson
19958,1.47,14661.13,13363.91,organic,2018,Pittsburgh
19959,1.28,84789.46,71724.46,organic,2018,Plains
19960,1.78,35260.34,22850.37,organic,2018,Portland
19961,2.08,17276.55,10617.28,organic,2018,RaleighGreensboro
19962,1.44,19412.99,15146.31,organic,2018,RichmondNorfolk
19963,1.64,8382.63,6328.5,organic,2018,Roanoke
19964,1.58,11614.46,5511.49,organic,2018,Sacramento
19965,2.04,20454.23,3665.22,organic,2018,SanDiego
19966,1.84,30398.31,12615.55,organic,2018,SanFrancisco
19967,1.86,62374.56,35274.72,organic,2018,Seattle
19968,1.44,20865.84,15716.75,organic,2018,SouthCarolina
19969,1.34,143830.28,117327.14,organic,2018,SouthCentral
19970,1.32,137383.58,114453.06,organic,2018,Southeast
19971,1.63,6789.38,4162.47,organic,2018,Spokane
19972,1.66,13068.46,7441.72,organic,2018,StLouis
19973,1.28,4708.69,4501.45,organic,2018,Syracuse
19974,1.32,8244.19,7262.78,organic,2018,Tampa
19975,1.68,285693.69,184496.9,organic,2018,West
19976,1.46,31866.68,24191.6,organic,2018,WestTexNewMexico
19977,1.1,41906916.84,15973931.87,conventional,2018,TotalUS
19978,1.15,133410.33,17572.02,conventional,2018,Albany
19979,0.98,688441.94,329360.89,conventional,2018,Atlanta
19980,1.42,869102.95,268854.41,conventional,2018,BaltimoreWashington
19981,1.2,104860.82,45921.18,conventional,2018,Boise
19982,1.28,723377.81,146102.8,conventional,2018,Boston
19983,1.16,173973.43,97740.22,conventional,2018,BuffaloRochester
19984,1.14,6778957.79,1988175.82,conventional,2018,California
19985,1.29,254424.96,97417.04,conventional,2018,Charlotte
19986,1.29,821297.44,196086.34,conventional,2018,Chicago
19987,1.11,300814.67,180958.05,conventional,2018,CincinnatiDayton
19988,1.0,225180.59,129524.08,conventional,2018,Columbus
19989,0.88,1481054.59,600319.74,conventional,2018,DallasFtWorth
19990,1.18,862015.17,467135.24,conventional,2018,Denver
19991,1.0,559688.33,231884.12,conventional,2018,Detroit
19992,1.03,308440.15,68959.48,conventional,2018,GrandRapids
19993,1.09,4412028.34,1791507.59,conventional,2018,GreatLakes
19994,1.03,340565.45,108004.4,conventional,2018,HarrisburgScranton
19995,1.25,339549.56,71637.2,conventional,2018,HartfordSpringfield
19996,0.76,1539315.55,729287.8,conventional,2018,Houston
19997,1.1,215811.65,105020.46,conventional,2018,Indianapolis
19998,1.1,240487.35,87370.41,conventional,2018,Jacksonville
19999,0.99,398170.97,189636.7,conventional,2018,LasVegas
20000,1.11,2965240.83,1307396.89,conventional,2018,LosAngeles
20001,1.04,118057.01,60909.19,conventional,2018,Louisville
20002,1.35,809355.89,214460.6,conventional,2018,MiamiFtLauderdale
20003,1.19,3573497.39,1475738.16,conventional,2018,Midsouth
20004,0.93,272526.37,145869.15,conventional,2018,Nashville
20005,1.12,319368.66,112643.37,conventional,2018,NewOrleansMobile
20006,1.21,1889995.05,750076.55,conventional,2018,NewYork
20007,1.19,5610920.04,1905358.03,conventional,2018,Northeast
20008,1.4,572080.56,72578.25,conventional,2018,NorthernNewEngland
20009,1.2,505277.59,162615.48,conventional,2018,Orlando
20010,1.07,631992.55,305573.22,conventional,2018,Philadelphia
20011,0.84,1231569.04,516037.84,conventional,2018,PhoenixTucson
20012,0.95,191222.13,112911.58,conventional,2018,Pittsburgh
20013,1.12,2238640.95,783007.61,conventional,2018,Plains
20014,1.12,751232.74,352873.04,conventional,2018,Portland
20015,1.2,349537.26,136105.67,conventional,2018,RaleighGreensboro
20016,1.12,275956.72,135430.27,conventional,2018,RichmondNorfolk
20017,1.0,175180.95,103022.75,conventional,2018,Roanoke
20018,1.24,589774.58,79861.11,conventional,2018,Sacramento
20019,1.17,529488.04,187913.79,conventional,2018,SanDiego
20020,1.16,1103334.67,148214.15,conventional,2018,SanFrancisco
20021,1.42,631093.45,341248.83,conventional,2018,Seattle
20022,1.13,461152.22,164714.92,conventional,2018,SouthCarolina
20023,0.88,7171157.2,2958688.6,conventional,2018,SouthCentral
20024,1.17,4877587.61,1735288.09,conventional,2018,Southeast
20025,1.28,101792.72,46765.65,conventional,2018,Spokane
20026,1.2,202816.3,100539.68,conventional,2018,StLouis
20027,1.14,92132.75,39981.24,conventional,2018,Syracuse
20028,1.28,531432.55,169888.91,conventional,2018,Tampa
20029,1.09,7244127.53,3336167.96,conventional,2018,West
20030,0.83,995524.93,337199.49,conventional,2018,WestTexNewMexico
20031,1.57,1512027.8,1101682.26,organic,2018,TotalUS
20032,1.42,4377.42,4113.97,organic,2018,Albany
20033,1.5,23256.5,17620.2,organic,2018,Atlanta
20034,1.49,40131.64,33600.55,organic,2018,BaltimoreWashington
20035,1.77,3539.96,2493.8,organic,2018,Boise
20036,1.74,32150.15,30363.79,organic,2018,Boston
20037,1.19,15724.17,15239.86,organic,2018,BuffaloRochester
20038,1.82,203331.06,85691.38,organic,2018,California
20039,1.92,13031.33,7045.17,organic,2018,Charlotte
20040,1.5,40387.1,27643.5,organic,2018,Chicago
20041,1.77,15483.89,9689.23,organic,2018,CincinnatiDayton
20042,1.53,10979.03,8841.92,organic,2018,Columbus
20043,1.21,29070.58,26911.9,organic,2018,DallasFtWorth
20044,1.58,33059.2,23944.2,organic,2018,Denver
20045,1.47,22818.84,18496.85,organic,2018,Detroit
20046,1.22,12562.9,11388.65,organic,2018,GrandRapids
20047,1.43,215611.36,172888.02,organic,2018,GreatLakes
20048,1.38,17962.76,17385.64,organic,2018,HarrisburgScranton
20049,1.98,15199.75,10222.31,organic,2018,HartfordSpringfield
20050,1.16,29847.63,24753.21,organic,2018,Houston
20051,1.34,11226.02,9042.94,organic,2018,Indianapolis
20052,1.48,4539.71,3673.6,organic,2018,Jacksonville
20053,1.54,13221.39,9037.25,organic,2018,LasVegas
20054,1.85,99547.25,47083.3,organic,2018,LosAngeles
20055,1.62,6393.33,5250.72,organic,2018,Louisville
20056,1.31,9785.55,9122.22,organic,2018,MiamiFtLauderdale
20057,1.68,183688.6,138777.77,organic,2018,Midsouth
20058,1.68,12221.58,9836.57,organic,2018,Nashville
20059,1.05,7617.9,7405.92,organic,2018,NewOrleansMobile
20060,1.9,91720.13,63241.98,organic,2018,NewYork
20061,1.68,265993.43,218007.77,organic,2018,Northeast
20062,1.55,21514.73,21121.95,organic,2018,NorthernNewEngland
20063,1.56,12701.95,10501.08,organic,2018,Orlando
20064,1.67,24148.57,17792.73,organic,2018,Philadelphia
20065,1.34,23275.55,16229.16,organic,2018,PhoenixTucson
20066,1.41,9141.64,8383.31,organic,2018,Pittsburgh
20067,1.32,82432.16,68409.62,organic,2018,Plains
20068,1.8,31961.89,17785.05,organic,2018,Portland
20069,2.02,17292.3,10675.64,organic,2018,RaleighGreensboro
20070,1.46,18687.01,14925.05,organic,2018,RichmondNorfolk
20071,1.67,9378.17,7510.52,organic,2018,Roanoke
20072,1.55,12118.84,5336.59,organic,2018,Sacramento
20073,2.08,18023.47,3400.19,organic,2018,SanDiego
20074,1.81,33031.6,12551.77,organic,2018,SanFrancisco
20075,1.87,55326.7,30632.67,organic,2018,Seattle
20076,1.48,18981.59,13932.63,organic,2018,SouthCarolina
20077,1.2,149868.62,132837.66,organic,2018,SouthCentral
20078,1.41,133268.73,108724.22,organic,2018,Southeast
20079,1.65,6656.9,4059.02,organic,2018,Spokane
20080,1.79,7810.0,3827.36,organic,2018,StLouis
20081,1.23,5644.54,5472.68,organic,2018,Syracuse
20082,1.48,10550.97,9081.21,organic,2018,Tampa
20083,1.67,277833.86,176345.82,organic,2018,West
20084,1.4,29976.06,22990.46,organic,2018,WestTexNewMexico
20085,1.12,40512782.19,15271336.96,conventional,2018,TotalUS
20086,1.15,147424.6,16236.24,conventional,2018,Albany
20087,0.98,638314.28,303406.13,conventional,2018,Atlanta
20088,1.29,931839.95,261587.91,conventional,2018,BaltimoreWashington
20089,1.35,87776.65,38958.31,conventional,2018,Boise
20090,1.12,886169.01,143969.77,conventional,2018,Boston
20091,1.17,175666.82,96104.52,conventional,2018,BuffaloRochester
20092,1.19,6501318.77,1941958.75,conventional,2018,California
20093,1.34,253318.19,96937.67,conventional,2018,Charlotte
20094,1.43,715396.39,178457.57,conventional,2018,Chicago
20095,0.96,337490.81,228759.71,conventional,2018,CincinnatiDayton
20096,0.92,274066.25,180632.07,conventional,2018,Columbus
20097,0.88,1401669.92,526454.41,conventional,2018,DallasFtWorth
20098,1.14,883181.57,458316.15,conventional,2018,Denver
20099,0.99,553072.77,347831.38,conventional,2018,Detroit
20100,1.43,161490.21,59797.59,conventional,2018,GrandRapids
20101,1.13,4082696.89,2135963.95,conventional,2018,GreatLakes
20102,1.03,338208.24,113868.87,conventional,2018,HarrisburgScranton
20103,1.23,370188.62,72401.49,conventional,2018,HartfordSpringfield
20104,0.79,1529228.58,727935.16,conventional,2018,Houston
20105,1.0,247698.5,151915.89,conventional,2018,Indianapolis
20106,1.12,233075.13,80454.94,conventional,2018,Jacksonville
20107,1.0,420952.33,200468.39,conventional,2018,LasVegas
20108,1.05,3028048.44,1247840.1,conventional,2018,LosAngeles
20109,1.12,103919.99,63202.74,conventional,2018,Louisville
20110,1.37,749637.07,223418.41,conventional,2018,MiamiFtLauderdale
20111,1.21,3550499.15,1443418.76,conventional,2018,Midsouth
20112,1.0,261846.03,141272.25,conventional,2018,Nashville
20113,1.23,270088.53,92588.5,conventional,2018,NewOrleansMobile
20114,1.17,1980728.08,610990.62,conventional,2018,NewYork
20115,1.16,5960038.17,1617081.51,conventional,2018,Northeast
20116,1.27,711029.52,63077.14,conventional,2018,NorthernNewEngland
20117,1.21,491932.11,159535.84,conventional,2018,Orlando
20118,1.13,583409.92,215880.77,conventional,2018,Philadelphia
20119,0.78,1258869.22,436025.4,conventional,2018,PhoenixTucson
20120,1.22,131823.44,82727.03,conventional,2018,Pittsburgh
20121,1.16,2078151.84,748661.36,conventional,2018,Plains
20122,1.33,602494.62,290335.24,conventional,2018,Portland
20123,1.3,341243.0,137116.13,conventional,2018,RaleighGreensboro
20124,1.16,276577.46,138114.62,conventional,2018,RichmondNorfolk
20125,1.06,171668.37,100315.38,conventional,2018,Roanoke
20126,1.42,521031.52,82471.02,conventional,2018,Sacramento
20127,0.99,584399.22,168560.57,conventional,2018,SanDiego
20128,1.55,880382.61,172275.33,conventional,2018,SanFrancisco
20129,1.53,571141.77,286171.18,conventional,2018,Seattle
20130,1.16,435660.12,154447.61,conventional,2018,SouthCarolina
20131,0.88,6830042.57,2706538.53,conventional,2018,SouthCentral
20132,1.2,4562043.55,1643947.18,conventional,2018,Southeast
20133,1.39,90671.45,38446.81,conventional,2018,Spokane
20134,1.19,219456.0,110559.39,conventional,2018,StLouis
20135,1.14,96782.61,38318.06,conventional,2018,Syracuse
20136,1.33,501392.29,158534.94,conventional,2018,Tampa
20137,1.11,6947991.27,3033766.91,conventional,2018,West
20138,0.88,924343.07,318506.88,conventional,2018,WestTexNewMexico
20139,1.59,1450807.92,1004974.7,organic,2018,TotalUS
20140,1.57,3094.9,2767.09,organic,2018,Albany
20141,1.6,25574.11,19832.4,organic,2018,Atlanta
20142,1.5,37999.19,32121.06,organic,2018,BaltimoreWashington
20143,1.79,3728.47,2464.53,organic,2018,Boise
20144,1.61,34337.27,32225.38,organic,2018,Boston
20145,1.23,13837.78,13315.69,organic,2018,BuffaloRochester
20146,1.82,210402.83,84143.46,organic,2018,California
20147,2.01,12049.35,6357.06,organic,2018,Charlotte
20148,1.41,39653.73,25549.06,organic,2018,Chicago
20149,1.56,20887.64,14457.17,organic,2018,CincinnatiDayton
20150,1.34,12609.62,9917.25,organic,2018,Columbus
20151,1.37,24139.77,20083.89,organic,2018,DallasFtWorth
20152,1.55,27356.06,19645.06,organic,2018,Denver
20153,1.25,21257.79,16186.95,organic,2018,Detroit
20154,1.3,13461.22,8893.36,organic,2018,GrandRapids
20155,1.38,213183.69,160611.21,organic,2018,GreatLakes
20156,1.45,14138.45,13356.6,organic,2018,HarrisburgScranton
20157,2.0,14918.68,9070.58,organic,2018,HartfordSpringfield
20158,1.14,28129.67,21939.55,organic,2018,Houston
20159,1.4,10753.7,8620.36,organic,2018,Indianapolis
20160,1.45,3025.39,2300.46,organic,2018,Jacksonville
20161,1.56,11831.36,7547.93,organic,2018,LasVegas
20162,1.79,102241.61,44786.3,organic,2018,LosAngeles
20163,1.67,6084.41,4672.94,organic,2018,Louisville
20164,1.32,6019.06,5392.16,organic,2018,MiamiFtLauderdale
20165,1.73,171124.82,127158.1,organic,2018,Midsouth
20166,1.7,10948.77,8681.08,organic,2018,Nashville
20167,1.21,3715.75,3222.71,organic,2018,NewOrleansMobile
20168,1.73,106676.99,66811.05,organic,2018,NewYork
20169,1.62,276945.37,212492.74,organic,2018,Northeast
20170,1.45,24318.47,23728.05,organic,2018,NorthernNewEngland
20171,1.45,5773.26,4469.41,organic,2018,Orlando
20172,1.6,25342.55,17883.83,organic,2018,Philadelphia
20173,1.36,23626.91,16562.35,organic,2018,PhoenixTucson
20174,1.46,12274.78,11148.38,organic,2018,Pittsburgh
20175,1.35,78221.96,63186.44,organic,2018,Plains
20176,1.8,35522.13,22131.81,organic,2018,Portland
20177,2.15,14789.76,8652.65,organic,2018,RaleighGreensboro
20178,1.5,16500.4,12677.01,organic,2018,RichmondNorfolk
20179,1.73,9800.29,7897.53,organic,2018,Roanoke
20180,1.72,11828.06,4583.5,organic,2018,Sacramento
20181,2.05,18901.46,3335.94,organic,2018,SanDiego
20182,1.87,37054.9,14489.82,organic,2018,SanFrancisco
20183,1.9,55691.64,31001.18,organic,2018,Seattle
20184,1.51,16551.14,12156.42,organic,2018,SouthCarolina
20185,1.31,128878.42,104412.95,organic,2018,SouthCentral
20186,1.43,111108.67,89086.26,organic,2018,Southeast
20187,1.76,6081.97,3306.96,organic,2018,Spokane
20188,1.76,9124.92,4491.65,organic,2018,StLouis
20189,1.23,4619.62,4489.85,organic,2018,Syracuse
20190,1.43,4912.66,3844.7,organic,2018,Tampa
20191,1.71,260942.11,163883.48,organic,2018,West
20192,1.56,22426.34,15231.14,organic,2018,WestTexNewMexico
20193,1.15,39427666.54,14712960.56,conventional,2018,TotalUS
20194,1.47,116282.04,29004.97,conventional,2018,Albany
20195,1.01,672155.46,319163.43,conventional,2018,Atlanta
20196,1.45,848996.62,288014.39,conventional,2018,BaltimoreWashington
20197,1.28,93288.45,34752.1,conventional,2018,Boise
20198,1.29,703209.73,159416.15,conventional,2018,Boston
20199,1.17,177024.17,94817.06,conventional,2018,BuffaloRochester
20200,1.24,6264096.62,1887469.95,conventional,2018,California
20201,1.31,260527.39,102100.94,conventional,2018,Charlotte
20202,1.42,714871.35,165247.66,conventional,2018,Chicago
20203,1.01,284896.9,182115.89,conventional,2018,CincinnatiDayton
20204,0.96,209806.46,112303.91,conventional,2018,Columbus
20205,0.92,1326440.13,468430.1,conventional,2018,DallasFtWorth
20206,1.26,795682.0,441302.53,conventional,2018,Denver
20207,1.11,432680.46,196467.58,conventional,2018,Detroit
20208,1.35,190333.8,54111.24,conventional,2018,GrandRapids
20209,1.17,3803017.66,1673066.24,conventional,2018,GreatLakes
20210,1.08,344535.35,111923.74,conventional,2018,HarrisburgScranton
20211,1.28,355234.71,84422.56,conventional,2018,HartfordSpringfield
20212,0.85,1352801.87,520856.54,conventional,2018,Houston
20213,1.06,201515.79,104419.75,conventional,2018,Indianapolis
20214,1.13,231578.25,81984.45,conventional,2018,Jacksonville
20215,0.99,458985.05,219690.27,conventional,2018,LasVegas
20216,1.07,2959948.95,1240239.07,conventional,2018,LosAngeles
20217,1.2,109599.85,64574.8,conventional,2018,Louisville
20218,1.36,734747.99,214949.76,conventional,2018,MiamiFtLauderdale
20219,1.26,3572340.18,1485371.69,conventional,2018,Midsouth
20220,1.08,276779.34,141672.79,conventional,2018,Nashville
20221,1.17,304794.69,96142.4,conventional,2018,NewOrleansMobile
20222,1.17,1906996.14,884724.55,conventional,2018,NewYork
20223,1.21,5521996.85,2024450.94,conventional,2018,Northeast
20224,1.39,553833.25,113858.62,conventional,2018,NorthernNewEngland
20225,1.22,492851.09,166125.47,conventional,2018,Orlando
20226,1.16,572031.74,230251.08,conventional,2018,Philadelphia
20227,0.76,1431562.87,480545.06,conventional,2018,PhoenixTucson
20228,0.96,193854.63,103508.59,conventional,2018,Pittsburgh
20229,1.21,2020446.74,679439.68,conventional,2018,Plains
20230,1.24,599356.53,249998.73,conventional,2018,Portland
20231,1.27,354649.47,132746.36,conventional,2018,RaleighGreensboro
20232,1.13,297564.23,143923.52,conventional,2018,RichmondNorfolk
20233,1.11,180803.77,105720.74,conventional,2018,Roanoke
20234,1.45,497712.15,76977.4,conventional,2018,Sacramento
20235,1.16,525026.59,173390.17,conventional,2018,SanDiego
20236,1.59,869736.0,144662.77,conventional,2018,SanFrancisco
20237,1.59,503825.31,240539.33,conventional,2018,Seattle
20238,1.14,463769.93,166046.42,conventional,2018,SouthCarolina
20239,0.95,6452082.58,2267784.95,conventional,2018,SouthCentral
20240,1.19,4702966.31,1720176.87,conventional,2018,Southeast
20241,1.4,87441.9,36071.32,conventional,2018,Spokane
20242,1.27,204269.61,89539.29,conventional,2018,StLouis
20243,1.26,83672.83,40040.9,conventional,2018,Syracuse
20244,1.32,511113.09,167717.89,conventional,2018,Tampa
20245,1.1,7090719.6,2975200.25,conventional,2018,West
20246,0.87,997635.06,351885.93,conventional,2018,WestTexNewMexico
20247,1.55,1537041.22,1113399.18,organic,2018,TotalUS
20248,1.71,2670.35,2190.94,organic,2018,Albany
20249,1.66,26108.87,20108.47,organic,2018,Atlanta
20250,1.52,37955.13,31260.83,organic,2018,BaltimoreWashington
20251,1.8,3507.48,2162.7,organic,2018,Boise
20252,1.71,33298.4,31001.52,organic,2018,Boston
20253,1.17,14020.49,13592.46,organic,2018,BuffaloRochester
20254,1.69,236845.65,110700.01,organic,2018,California
20255,2.14,11024.68,5037.27,organic,2018,Charlotte
20256,1.55,37855.47,23098.5,organic,2018,Chicago
20257,1.6,22847.02,16037.65,organic,2018,CincinnatiDayton
20258,1.17,17734.01,14364.32,organic,2018,Columbus
20259,1.57,27077.68,21205.84,organic,2018,DallasFtWorth
20260,1.54,33054.89,24637.06,organic,2018,Denver
20261,1.13,34195.11,28508.72,organic,2018,Detroit
20262,1.26,9204.69,8091.7,organic,2018,GrandRapids
20263,1.37,216697.32,167245.13,organic,2018,GreatLakes
20264,1.57,12184.19,11491.51,organic,2018,HarrisburgScranton
20265,2.17,14441.34,8904.28,organic,2018,HartfordSpringfield
20266,0.84,101063.25,93907.64,organic,2018,Houston
20267,1.34,11234.68,9069.97,organic,2018,Indianapolis
20268,1.35,3519.98,2843.33,organic,2018,Jacksonville
20269,1.56,11511.93,7485.24,organic,2018,LasVegas
20270,1.69,105646.26,46927.38,organic,2018,LosAngeles
20271,1.74,5346.33,3970.09,organic,2018,Louisville
20272,1.27,8433.01,8271.11,organic,2018,MiamiFtLauderdale
20273,1.78,162591.71,117331.85,organic,2018,Midsouth
20274,1.75,10631.21,7958.73,organic,2018,Nashville
20275,1.13,3592.28,3077.78,organic,2018,NewOrleansMobile
20276,1.93,89036.78,62648.97,organic,2018,NewYork
20277,1.75,250104.35,199387.83,organic,2018,Northeast
20278,1.65,26268.7,22370.77,organic,2018,NorthernNewEngland
20279,1.39,10300.13,8964.07,organic,2018,Orlando
20280,1.64,22262.58,17155.31,organic,2018,Philadelphia
20281,1.39,21136.39,14727.53,organic,2018,PhoenixTucson
20282,1.48,10337.88,9006.94,organic,2018,Pittsburgh
20283,1.52,55521.42,42470.13,organic,2018,Plains
20284,1.84,29734.7,17415.99,organic,2018,Portland
20285,2.31,12974.06,6599.37,organic,2018,RaleighGreensboro
20286,1.51,17473.67,13442.85,organic,2018,RichmondNorfolk
20287,1.75,10117.84,8278.72,organic,2018,Roanoke
20288,1.56,15153.01,8858.11,organic,2018,Sacramento
20289,1.77,21543.17,3913.23,organic,2018,SanDiego
20290,1.75,46507.63,26168.67,organic,2018,SanFrancisco
20291,2.02,40670.61,25277.51,organic,2018,Seattle
20292,1.59,14315.3,9411.34,organic,2018,SouthCarolina
20293,1.1,249702.14,217727.57,organic,2018,SouthCentral
20294,1.44,122944.9,100478.76,organic,2018,Southeast
20295,1.93,4814.37,2324.03,organic,2018,Spokane
20296,2.24,6031.17,2216.15,organic,2018,StLouis
20297,1.25,4390.02,4156.89,organic,2018,Syracuse
20298,1.4,8805.3,7674.09,organic,2018,Tampa
20299,1.72,242633.68,158057.89,organic,2018,West
20300,1.56,23602.02,16309.05,organic,2018,WestTexNewMexico
20301,1.12,40901950.01,15314382.79,conventional,2018,TotalUS
20302,1.39,157881.76,14694.34,conventional,2018,Albany
20303,0.94,775521.46,406629.18,conventional,2018,Atlanta
20304,1.15,967260.88,279525.92,conventional,2018,BaltimoreWashington
20305,1.31,97936.64,42769.14,conventional,2018,Boise
20306,1.28,772077.18,145990.24,conventional,2018,Boston
20307,1.18,172355.1,91702.78,conventional,2018,BuffaloRochester
20308,1.21,6555916.07,2139042.5,conventional,2018,California
20309,1.25,274356.12,99738.1,conventional,2018,Charlotte
20310,1.42,733138.86,149325.94,conventional,2018,Chicago
20311,1.3,265908.68,165447.45,conventional,2018,CincinnatiDayton
20312,1.13,207141.59,122009.49,conventional,2018,Columbus
20313,0.97,1229850.69,456728.38,conventional,2018,DallasFtWorth
20314,1.1,940013.56,559047.8,conventional,2018,Denver
20315,1.17,471587.13,224186.24,conventional,2018,Detroit
20316,1.23,212861.36,48641.97,conventional,2018,GrandRapids
20317,1.22,3900554.67,1660422.6,conventional,2018,GreatLakes
20318,1.11,355053.08,101525.3,conventional,2018,HarrisburgScranton
20319,1.27,382604.63,74946.77,conventional,2018,HartfordSpringfield
20320,0.84,1381819.64,596111.03,conventional,2018,Houston
20321,1.18,205963.74,104882.31,conventional,2018,Indianapolis
20322,1.13,214955.87,85726.35,conventional,2018,Jacksonville
20323,1.06,374167.74,170019.54,conventional,2018,LasVegas
20324,1.09,3096741.04,1478433.7,conventional,2018,LosAngeles
20325,0.96,161518.22,95960.59,conventional,2018,Louisville
20326,1.37,706047.65,220890.17,conventional,2018,MiamiFtLauderdale
20327,1.08,4104881.73,1705252.64,conventional,2018,Midsouth
20328,0.93,327947.5,178788.84,conventional,2018,Nashville
20329,1.19,274319.35,105967.82,conventional,2018,NewOrleansMobile
20330,1.16,1826546.22,611205.09,conventional,2018,NewYork
20331,1.19,5875181.63,1564505.01,conventional,2018,Northeast
20332,1.12,806832.37,60262.76,conventional,2018,NorthernNewEngland
20333,1.22,488895.01,169120.14,conventional,2018,Orlando
20334,1.13,591240.68,207343.91,conventional,2018,Philadelphia
20335,0.76,1421969.77,483555.87,conventional,2018,PhoenixTucson
20336,1.2,138377.55,82474.76,conventional,2018,Pittsburgh
20337,1.21,1989808.62,693568.36,conventional,2018,Plains
20338,1.2,685102.99,306274.29,conventional,2018,Portland
20339,1.21,378008.33,139849.76,conventional,2018,RaleighGreensboro
20340,0.94,339872.06,175166.83,conventional,2018,RichmondNorfolk
20341,0.93,238280.96,142359.88,conventional,2018,Roanoke
20342,1.38,522801.03,72348.57,conventional,2018,Sacramento
20343,1.13,531725.13,209847.75,conventional,2018,SanDiego
20344,1.45,955608.6,123700.42,conventional,2018,SanFrancisco
20345,1.48,577864.86,313267.55,conventional,2018,Seattle
20346,1.07,471417.54,190665.18,conventional,2018,SouthCarolina
20347,0.93,6484032.76,2436057.24,conventional,2018,SouthCentral
20348,1.16,4799959.01,1921446.07,conventional,2018,Southeast
20349,1.31,102107.36,50586.38,conventional,2018,Spokane
20350,1.18,230821.79,119340.87,conventional,2018,StLouis
20351,1.29,97094.14,37017.39,conventional,2018,Syracuse
20352,1.33,493599.48,162826.33,conventional,2018,Tampa
